Timestamp,Class,Entry,Exit,Distance_m,Speed_kmh
09-09-2017 00:00,car,WEST,EAST,21.5,62.2
09-09-2017 00:00,car,SOUTH,NORTH,21.5,57.5
09-09-2017 00:00,car,NORTH,SOUTH,21.5,51.2
09-09-2017 00:00,car,EAST,WEST,21.5,66.4
09-09-2017 00:00,car,EAST,WEST,21.5,52.1
09-09-2017 00:00,car,NORTH,SOUTH,21.5,65.3
09-09-2017 00:00,car,NORTH,SOUTH,21.5,56.3
09-09-2017 00:00,car,SOUTH,NORTH,21.5,60.4
09-09-2017 00:00,car,EAST,WEST,21.5,67.5
09-09-2017 00:00,car,EAST,WEST,21.5,59.7
09-09-2017 00:00,car,SOUTH,NORTH,21.5,59.6
09-09-2017 00:00,car,SOUTH,NORTH,21.5,76
09-09-2017 00:00,car,WEST,EAST,21.5,70.3
09-09-2017 00:00,car,NORTH,SOUTH,21.5,53.7
09-09-2017 00:00,car,WEST,EAST,21.5,66.6
09-09-2017 00:00,car,SOUTH,NORTH,21.5,57.7
09-09-2017 00:00,car,WEST,EAST,21.5,55.4
09-09-2017 00:00,car,SOUTH,NORTH,21.5,55.1
09-09-2017 00:00,car,NORTH,SOUTH,21.5,48.7
09-09-2017 00:00,car,SOUTH,NORTH,21.5,59.1
09-09-2017 00:00,car,SOUTH,NORTH,21.5,62.1
09-09-2017 00:00,car,WEST,EAST,21.5,60.3
09-09-2017 00:00,car,WEST,EAST,21.5,64.9
09-09-2017 00:00,car,EAST,WEST,21.5,57.7
09-09-2017 00:01,car,EAST,WEST,21.5,65.2
09-09-2017 00:01,car,EAST,WEST,21.5,57.7
09-09-2017 00:01,car,NORTH,SOUTH,21.5,60.3
09-09-2017 00:01,car,EAST,WEST,21.5,55.6
09-09-2017 00:01,car,NORTH,SOUTH,21.5,75.2
09-09-2017 00:01,car,NORTH,SOUTH,21.5,65.3
09-09-2017 00:01,car,WEST,EAST,21.5,58.5
09-09-2017 00:01,car,WEST,EAST,21.5,63.4
09-09-2017 00:01,bus,NORTH,SOUTH,21.5,32.9
09-09-2017 00:01,car,NORTH,SOUTH,21.5,69.2
09-09-2017 00:01,car,NORTH,SOUTH,21.5,56.5
09-09-2017 00:01,car,WEST,EAST,21.5,53
09-09-2017 00:01,car,NORTH,SOUTH,21.5,70.1
09-09-2017 00:02,car,EAST,WEST,21.5,65.6
09-09-2017 00:02,car,SOUTH,NORTH,21.5,70.5
09-09-2017 00:02,car,SOUTH,NORTH,21.5,78.2
09-09-2017 00:02,car,SOUTH,NORTH,21.5,54.2
09-09-2017 00:02,car,WEST,EAST,21.5,69.8
09-09-2017 00:02,car,EAST,WEST,21.5,53.1
09-09-2017 00:03,car,NORTH,SOUTH,21.5,71.4
09-09-2017 00:03,car,WEST,EAST,21.5,66.1
09-09-2017 00:03,car,SOUTH,NORTH,21.5,50.2
09-09-2017 00:03,car,EAST,WEST,21.5,56.1
09-09-2017 00:03,car,EAST,WEST,21.5,53
09-09-2017 00:03,car,NORTH,SOUTH,21.5,59.5
09-09-2017 00:03,car,EAST,WEST,21.5,64.4
09-09-2017 00:04,car,EAST,WEST,21.5,75.4
09-09-2017 00:06,car,WEST,EAST,21.5,63.4
09-09-2017 00:06,car,WEST,EAST,21.5,74.2
09-09-2017 00:07,car,NORTH,SOUTH,21.5,61.2
09-09-2017 00:12,car,WEST,EAST,21.5,62.8
09-09-2017 00:13,car,NORTH,SOUTH,21.5,61.3
09-09-2017 00:15,car,NORTH,SOUTH,21.5,57.1
09-09-2017 00:15,car,SOUTH,NORTH,21.5,59.4
09-09-2017 00:16,car,EAST,WEST,21.5,53.8
09-09-2017 00:16,car,EAST,WEST,21.5,61.6
09-09-2017 00:16,car,EAST,WEST,21.5,59.7
09-09-2017 00:18,car,EAST,WEST,21.5,58.4
09-09-2017 00:19,car,WEST,EAST,21.5,54.3
09-09-2017 00:19,car,EAST,WEST,21.5,45.2
09-09-2017 00:21,car,EAST,WEST,21.5,60
09-09-2017 00:22,car,EAST,WEST,21.5,58.4
09-09-2017 00:23,car,NORTH,SOUTH,21.5,8.9
09-09-2017 00:24,car,NORTH,SOUTH,21.5,59.4
09-09-2017 00:24,car,WEST,EAST,21.5,66.1
09-09-2017 00:25,car,SOUTH,NORTH,21.5,63.7
09-09-2017 00:26,car,NORTH,SOUTH,21.5,55.6
09-09-2017 00:27,car,WEST,EAST,21.5,57.9
09-09-2017 00:28,car,WEST,EAST,21.5,67.9
09-09-2017 00:29,car,WEST,EAST,21.5,73.7
09-09-2017 00:29,car,WEST,EAST,21.5,70.3
09-09-2017 00:29,car,SOUTH,NORTH,21.5,46.2
09-09-2017 00:30,car,SOUTH,NORTH,21.5,56.6
09-09-2017 00:30,car,SOUTH,NORTH,21.5,42.1
09-09-2017 00:30,car,NORTH,SOUTH,21.5,59.3
09-09-2017 00:30,car,WEST,EAST,21.5,52.5
09-09-2017 00:33,car,SOUTH,NORTH,21.5,54.6
09-09-2017 00:33,car,EAST,WEST,21.5,51.3
09-09-2017 00:35,car,NORTH,SOUTH,21.5,49.6
09-09-2017 00:37,car,SOUTH,NORTH,21.5,57.7
09-09-2017 00:37,car,EAST,WEST,21.5,70.1
09-09-2017 00:37,car,NORTH,SOUTH,21.5,65.1
09-09-2017 00:37,car,SOUTH,NORTH,21.5,57.4
09-09-2017 00:37,car,EAST,WEST,21.5,59.7
09-09-2017 00:40,truck,WEST,EAST,21.5,33.6
09-09-2017 00:43,car,WEST,EAST,21.5,51.5
09-09-2017 00:44,car,WEST,EAST,21.5,49.7
09-09-2017 00:45,truck,NORTH,SOUTH,21.5,42.2
09-09-2017 00:45,car,SOUTH,NORTH,21.5,51.3
09-09-2017 00:48,car,EAST,WEST,21.5,52.8
09-09-2017 00:49,car,NORTH,SOUTH,21.5,62.3
09-09-2017 00:49,car,SOUTH,NORTH,21.5,75.2
09-09-2017 00:53,car,EAST,WEST,21.5,64.4
09-09-2017 01:00,car,NORTH,SOUTH,21.5,71.3
09-09-2017 01:00,car,NORTH,SOUTH,21.5,65.3
09-09-2017 01:00,car,SOUTH,NORTH,21.5,64
09-09-2017 01:00,car,SOUTH,NORTH,21.5,66.3
09-09-2017 01:00,car,SOUTH,NORTH,21.5,48.8
09-09-2017 01:00,car,EAST,WEST,21.5,62.6
09-09-2017 01:00,car,WEST,EAST,21.5,75.8
09-09-2017 01:00,bus,WEST,EAST,21.5,49.3
09-09-2017 01:00,car,SOUTH,NORTH,21.5,66.2
09-09-2017 01:00,bus,NORTH,SOUTH,21.5,41.9
09-09-2017 01:00,car,SOUTH,NORTH,21.5,57.8
09-09-2017 01:00,car,SOUTH,NORTH,21.5,38.7
09-09-2017 01:01,car,NORTH,SOUTH,21.5,48.3
09-09-2017 01:01,car,SOUTH,NORTH,21.5,52.4
09-09-2017 01:01,car,NORTH,SOUTH,21.5,56.1
09-09-2017 01:01,car,NORTH,SOUTH,21.5,72.2
09-09-2017 01:01,car,SOUTH,NORTH,21.5,50
09-09-2017 01:01,car,WEST,EAST,21.5,54.7
09-09-2017 01:01,car,EAST,WEST,21.5,71
09-09-2017 01:01,car,SOUTH,NORTH,21.5,57.5
09-09-2017 01:01,car,SOUTH,NORTH,21.5,72.4
09-09-2017 01:01,car,WEST,EAST,21.5,54.2
09-09-2017 01:01,car,WEST,EAST,21.5,54.9
09-09-2017 01:01,car,NORTH,SOUTH,21.5,71.5
09-09-2017 01:02,car,EAST,WEST,21.5,59.2
09-09-2017 01:02,car,SOUTH,NORTH,21.5,72.3
09-09-2017 01:02,car,SOUTH,NORTH,21.5,60.1
